run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10
1929615018.7479472,2075265909.5532396,623667372.4008356,499001008.65852857,1284341734.5111814,611159335.7810584,469495207.02375,2394447046.232868,235512308.59397358,4439365115.0065775
1929615018.7479472,1768063798.456153,623667372.4008356,499001008.65852857,1168400224.8763335,611159335.7810584,389483148.6988316,2394447046.232868,235512308.59397358,4439365115.0065775
1669554251.1861424,1386545619.1522944,623667372.4008356,499001008.65852857,1168400224.8763335,611159335.7810584,327513517.75466233,2394447046.232868,235512308.59397358,4159497631.760603
1092575013.9569159,1386545619.1522944,623667372.4008356,499001008.65852857,1168400224.8763335,611159335.7810584,265724443.62772638,2281824143.367073,227526860.62898025,4044362133.730818
1092575013.9569159,1386545619.1522944,623667372.4008356,499001008.65852857,1168400224.8763335,611159335.7810584,228782325.04504427,2281824143.367073,189159058.08130082,3304223209.3416867
990759645.7629374,1386545619.1522944,623667372.4008356,499001008.65852857,1168400224.8763335,611159335.7810584,187285586.67848936,2025827523.121993,173809292.4429842,3304223209.3416867
990759645.7629374,1386545619.1522944,452713796.8158762,499001008.65852857,690646483.9635706,611159335.7810584,161659748.6753035,2025827523.121993,173809292.4429842,3226727589.069926
990759645.7629374,1386545619.1522944,452713796.8158762,499001008.65852857,690646483.9635706,611159335.7810584,149147049.60708556,2025827523.121993,173809292.4429842,3093525601.7484202
985328680.1074506,1386545619.1522944,452713796.8158762,499001008.65852857,690646483.9635706,611159335.7810584,128425187.0414126,1773117203.7729528,173809292.4429842,3061595692.8012576
985328680.1074506,1117427263.945497,218903164.9515862,499001008.65852857,690646483.9635706,611159335.7810584,102670030.03139974,1456151096.4140906,106731011.72512525,2784342263.105941
419565264.23439217,1062570719.6198951,218903164.9515862,499001008.65852857,690646483.9635706,611159335.7810584,102670030.03139974,1281278284.9303808,106731011.72512525,2784342263.105941
404835874.04726815,1062570719.6198951,218903164.9515862,499001008.65852857,690646483.9635706,611159335.7810584,102670030.03139974,1281278284.9303808,106731011.72512525,2784342263.105941
260941127.91660237,1062570719.6198951,218903164.9515862,412295735.1169386,690646483.9635706,541115922.9941088,102670030.03139974,301381722.93098813,106731011.72512525,2733497838.6363654
260941127.91660237,733662321.7859696,218903164.9515862,398526744.70222867,690646483.9635706,541115922.9941088,102670030.03139974,301381722.93098813,106731011.72512525,2598421927.143394
260941127.91660237,733662321.7859696,218903164.9515862,302674311.2765392,690646483.9635706,541115922.9941088,102670030.03139974,301381722.93098813,106731011.72512525,2322091451.1935673
180900666.7534292,517639053.9972697,218903164.9515862,302674311.2765392,502513027.0671087,345662244.59209716,94282077.8692158,301381722.93098813,106731011.72512525,2322091451.1935673
180900666.7534292,517639053.9972697,218903164.9515862,302674311.2765392,502513027.0671087,345662244.59209716,74837912.27505416,301381722.93098813,106731011.72512525,2322091451.1935673
180900666.7534292,515749259.2926735,218903164.9515862,302674311.2765392,502513027.0671087,345662244.59209716,55211254.28949779,301381722.93098813,106731011.72512525,2322091451.1935673
180900666.7534292,437997786.8231866,218903164.9515862,302674311.2765392,502513027.0671087,345662244.59209716,46703939.45359366,301381722.93098813,106731011.72512525,2046326831.8163502
86188848.6379787,437997786.8231866,173649934.03426713,196136638.08290675,502513027.0671087,345662244.59209716,46703939.45359366,180520558.6498476,106731011.72512525,1892422972.580489
70578054.98893768,437997786.8231866,139316452.93393677,196136638.08290675,502513027.0671087,345662244.59209716,41284291.6204252,180520558.6498476,106731011.72512525,1892422972.580489
45239447.069309935,437997786.8231866,120422458.15129377,196136638.08290675,502513027.0671087,238768494.79597092,33064626.297332883,180520558.6498476,106731011.72512525,1475779839.1690123
45239447.069309935,375051926.05135375,96847784.49120472,196136638.08290675,502513027.0671087,238768494.79597092,22910672.315447915,180520558.6498476,106731011.72512525,1433336839.5867486
45239447.069309935,375051926.05135375,95057910.59101793,196136638.08290675,502513027.0671087,238768494.79597092,20076894.784215912,180520558.6498476,106731011.72512525,1293991436.9898343
22734909.810467478,230486783.27001935,95057910.59101793,159838549.78891227,482976860.1839218,238768494.79597092,12272819.848984392,180520558.6498476,103996411.62387247,1293991436.9898343
22734909.810467478,230486783.27001935,95057910.59101793,159838549.78891227,482976860.1839218,176337767.83511713,12272819.848984392,180520558.6498476,48895589.94889226,1006742311.3587023
22734909.810467478,230486783.27001935,95057910.59101793,159838549.78891227,383212002.3859669,176337767.83511713,12272819.848984392,180520558.6498476,48895589.94889226,1006742311.3587023
22734909.810467478,230486783.27001935,95057910.59101793,102740322.23359373,383212002.3859669,156072314.24683642,12272819.848984392,180520558.6498476,48895589.94889226,548959874.7239689
22734909.810467478,230486783.27001935,91364899.55721937,93563547.53957015,338071504.0044393,156072314.24683642,12272819.848984392,180520558.6498476,48895589.94889226,315693505.7298388
22734909.810467478,106106810.95311728,73124060.96783058,93563547.53957015,256267525.478601,156072314.24683642,12272819.848984392,180520558.6498476,48470781.56408421,315693505.7298388
22734909.810467478,106106810.95311728,62785119.373254724,74698326.50169276,256267525.478601,156072314.24683642,12272819.848984392,180520558.6498476,44176161.54551193,219217278.81582996
22734909.810467478,106106810.95311728,52598802.29089269,33366029.252159443,256267525.478601,139378679.19666556,12272819.848984392,180520558.6498476,42807294.69397052,198008650.94589856
21207106.324750144,106106810.95311728,52598802.29089269,33366029.252159443,174586231.30200362,92791770.71109056,12272819.848984392,180520558.6498476,36228885.826398976,118986250.4846932
16021792.066651559,106106810.95311728,52598802.29089269,33366029.252159443,174586231.30200362,39875939.706388146,12272819.848984392,180520558.6498476,33589850.382048205,60390783.92338025
14025986.355775999,106106810.95311728,52598802.29089269,33366029.252159443,152742791.11959267,39875939.706388146,12272819.848984392,180520558.6498476,32986389.43339509,60390783.92338025
13447158.760432072,106106810.95311728,52598802.29089269,33366029.252159443,152742791.11959267,39875939.706388146,12272819.848984392,180520558.6498476,32821933.11515457,60390783.92338025
10566701.615473287,102412978.82814127,42142124.774825834,33366029.252159443,70043120.40004274,39875939.706388146,12272819.848984392,180520558.6498476,30608175.55692174,60390783.92338025
7828457.291696464,90005137.67513028,42142124.774825834,28759906.411183976,68446015.46864557,39875939.706388146,12272819.848984392,180520558.6498476,27576782.667694192,28637520.885484576
7783754.514457353,83342146.16012271,40945248.8425539,23106801.675258707,68446015.46864557,39875939.706388146,7421635.603748702,180520558.6498476,20871956.360533364,28637520.885484576
5902589.607577224,82128188.54850577,29110560.282064404,20150879.9257251,68446015.46864557,39875939.706388146,6170971.100761065,180520558.6498476,20871956.360533364,28637520.885484576
5902589.607577224,78965071.62864566,23738215.990139995,18698491.45211439,68446015.46864557,39875939.706388146,5301651.865281728,180520558.6498476,19970640.76562855,28637520.885484576
5902589.607577224,78965071.62864566,20428154.68850291,15896907.017115293,68446015.46864557,38490539.59821271,5301651.865281728,180520558.6498476,18811083.225272357,28637520.885484576
5902589.607577224,75814983.62386335,18489174.720098536,12667591.048608992,68446015.46864557,35383317.57884087,5301651.865281728,180520558.6498476,18648817.45209534,26782195.21180813
5902589.607577224,58955299.35058829,14945805.092879858,10004800.41055364,62030150.24316213,19633563.251636658,5301651.865281728,132855254.56775337,18648817.45209534,19944987.984696828
5902589.607577224,58577763.21198274,13771339.098627925,2685003.448459928,55027764.754319526,19633563.251636658,5301651.865281728,132855254.56775337,18648817.45209534,15674158.461322213
5902589.607577224,57250768.78555411,13771339.098627925,2685003.448459928,53023470.83907636,19633563.251636658,5301651.865281728,132855254.56775337,16321047.834736077,15121617.727610886
5902589.607577224,57250768.78555411,12916850.164057001,2685003.448459928,49018514.88858639,19633563.251636658,5301651.865281728,132855254.56775337,16174175.192425888,15121617.727610886
5902589.607577224,43616540.97996899,11527155.482794743,2685003.448459928,30924998.861247633,19633563.251636658,5301651.865281728,132855254.56775337,13017843.36716594,15121617.727610886
5902589.607577224,43616540.97996899,11527155.482794743,2685003.448459928,30924998.861247633,19633563.251636658,5301651.865281728,132855254.56775337,10936988.971695948,15121617.727610886
5902589.607577224,43616540.97996899,11527155.482794743,2685003.448459928,29741923.084584836,19633563.251636658,5301651.865281728,132855254.56775337,6054834.660952203,15121617.727610886
5902589.607577224,42237093.07480615,11527155.482794743,2685003.448459928,24457744.7331948,19633563.251636658,5301651.865281728,80518878.35262966,6054834.660952203,15121617.727610886
5902589.607577224,31005765.99497568,11517189.17743426,2685003.448459928,10046419.02329361,18738419.563502617,5301651.865281728,80518878.35262966,6054834.660952203,15121617.727610886
5902589.607577224,24817243.13553823,10977410.597854735,2685003.448459928,10046419.02329361,15030768.274615793,5183574.921694616,80518878.35262966,5241621.944809351,15121617.727610886
5902589.607577224,17983912.244625095,9389701.943854203,2685003.448459928,8378557.6675121775,13197499.96010501,4875733.87814202,80518878.35262966,4493843.5532207815,15121617.727610886
5902589.607577224,17983912.244625095,6660256.646445076,2685003.448459928,6020151.614989312,10466642.539753543,4362896.414100825,80518878.35262966,4052507.779183343,15121617.727610886
5789110.252760486,17983912.244625095,5762248.66563553,2685003.448459928,5560823.425120251,10436045.710335176,3935250.0741952406,80518878.35262966,3206816.3600777374,15121617.727610886
4971630.960096846,12467944.237619555,4827965.96180715,2685003.448459928,5560823.425120251,9225442.009439023,3935250.0741952406,62134642.38556367,2548787.6711932607,15121617.727610886
4913585.702014091,12467944.237619555,4827965.96180715,2685003.448459928,5560823.425120251,9225442.009439023,3935250.0741952406,62134642.38556367,2330037.6523753596,14259695.533064459
4913585.702014091,6791148.150677823,4416035.055305554,2685003.448459928,5560823.425120251,5972640.674640887,3935250.0741952406,47421714.98993264,2330037.6523753596,12672553.98105127
4913585.702014091,6791148.150677823,4394191.906858346,2685003.448459928,5498626.888454049,5972640.674640887,3935250.0741952406,47421714.98993264,2330037.6523753596,11442447.014247933
4846763.092097357,6791148.150677823,4394191.906858346,943821.9958669196,5498626.888454049,5972640.674640887,3734769.0894716294,47421714.98993264,2330037.6523753596,10046509.963412069
4846763.092097357,6297564.068447178,4394191.906858346,943821.9958669196,5498626.888454049,5972640.674640887,3292597.833397227,28453315.058459252,2330037.6523753596,7308093.6027915375
4690064.50120433,5087365.843779608,3855392.0534903887,943821.9958669196,5498626.888454049,5972640.674640887,2458860.002576856,28453315.058459252,2330037.6523753596,7308093.6027915375
3774877.729600378,3350278.9439161173,3476430.0290642595,943821.9958669196,5498626.888454049,5972640.674640887,1514797.94547238,28453315.058459252,2330037.6523753596,5322556.75712521
1083331.7436636048,3108058.985243312,2935813.55577874,943821.9958669196,5498626.888454049,5972640.674640887,1327345.297670552,28453315.058459252,2118450.0327588697,3720146.998440874
1083331.7436636048,2389979.2795787286,2576370.8593541486,943821.9958669196,5498626.888454049,5972640.674640887,1327345.297670552,28453315.058459252,1689808.3163838407,2136473.425707961
1083331.7436636048,2195832.196695401,2139783.0335794166,943821.9958669196,5498626.888454049,5600538.655058181,1327345.297670552,16681110.22099622,1386933.4866633965,2136473.425707961
1083331.7436636048,1977954.2662031779,1831443.070631746,943821.9958669196,5498626.888454049,3304630.764284597,1177266.4398766903,16681110.22099622,1098306.5202302982,1709047.2408946422
1083331.7436636048,1977954.2662031779,1831443.070631746,943821.9958669196,5498626.888454049,2423891.451370724,832425.9806464069,16681110.22099622,834922.6710151611,1259401.1984048074
1083331.7436636048,1798175.6610962343,1831443.070631746,943821.9958669196,5498626.888454049,2423891.451370724,664066.6876332794,14601095.069863586,640451.2963479279,1040822.1717745318
1083331.7436636048,1798175.6610962343,1831443.070631746,943821.9958669196,5336349.396700539,2423891.451370724,664066.6876332794,11753387.637802588,640451.2963479279,824164.2257509046
1083331.7436636048,1763729.7162156256,1831443.070631746,943821.9958669196,3871572.6308023017,2301590.8300789716,664066.6876332794,10886379.422251834,640451.2963479279,703101.8938851046
1083331.7436636048,1729258.9185640842,1831443.070631746,943821.9958669196,2980363.5414486113,2301590.8300789716,664066.6876332794,9611090.504072065,433787.48858537804,563043.46671864
1083331.7436636048,1729258.9185640842,1831443.070631746,943821.9958669196,2503807.1196725736,2301590.8300789716,664066.6876332794,8708962.088219002,349292.08300476486,563043.46671864
1043208.3626447471,1729258.9185640842,1831443.070631746,943821.9958669196,2370521.988667663,2301590.8300789716,664066.6876332794,8708962.088219002,270090.93475123687,563043.46671864
1040299.8215893933,1729258.9185640842,1831443.070631746,943821.9958669196,2370521.988667663,2301590.8300789716,664066.6876332794,8708962.088219002,270090.93475123687,563043.46671864
952547.4340134051,1729258.9185640842,1701792.5571471495,943821.9958669196,2370521.988667663,2301590.8300789716,664066.6876332794,8708962.088219002,270090.93475123687,563043.46671864
952547.4340134051,1503672.8763467756,1681603.8795422735,749688.3898584829,2370521.988667663,2301590.8300789716,664066.6876332794,5096637.808043613,270090.93475123687,563043.46671864
952547.4340134051,1390317.9689716832,1681603.8795422735,605009.444129829,2370521.988667663,2301590.8300789716,632197.0923108946,5096637.808043613,270090.93475123687,563043.46671864
759249.8219916937,1342442.056599539,1681603.8795422735,605009.444129829,2370521.988667663,2293548.8613112075,461627.5556052856,5096637.808043613,270090.93475123687,563043.46671864
622197.3842317365,1140829.690682577,1681603.8795422735,605009.444129829,2370521.988667663,1925242.5768265612,388643.1372781859,5096637.808043613,270090.93475123687,563043.46671864
611414.6598710201,793227.4977136173,1681603.8795422735,605009.444129829,2370521.988667663,1605209.732246295,281016.12488282507,5096637.808043613,270090.93475123687,563043.46671864
587254.8241373978,679307.9972464582,1681603.8795422735,605009.444129829,2370521.988667663,939735.9232832126,214865.79715267636,5096637.808043613,270090.93475123687,524291.5201697941
498648.1180954206,592861.7428617075,1681603.8795422735,605009.444129829,2370521.988667663,939735.9232832126,182188.5448927999,5096637.808043613,270090.93475123687,306966.2376452861
440639.52193432825,578340.4828996062,1681603.8795422735,589116.4510215016,2370521.988667663,939735.9232832126,151284.7527907731,4506235.074306868,266010.482071687,273038.2319595846
407357.02995556075,578340.4828996062,1681603.8795422735,589116.4510215016,2370521.988667663,901713.2580049838,151284.7527907731,3730265.630892448,266010.482071687,273038.2319595846
377415.815946614,555345.0287530135,1681603.8795422735,588477.4497346723,2359022.5944212163,730051.7170461132,151284.7527907731,2974343.7695537442,226990.16543415526,273038.2319595846
363353.0962320291,555345.0287530135,1410206.085486163,574927.0197518049,2359022.5944212163,695367.6817599555,151284.7527907731,2399505.818045727,202997.5917989055,222868.66868798688
363353.0962320291,555345.0287530135,1119717.2421255424,499464.082819844,2037364.3496230075,521496.8249599301,151284.7527907731,2234349.0291859233,165085.86934252921,167420.46995375567
331532.57812927413,550439.6689358206,655549.7395560582,403000.3622172664,1995330.4770358936,453924.8782622252,151284.7527907731,2206777.7321838723,161876.4301888105,138725.8737469567
260640.34837190606,432035.41981294344,631433.9949007067,370911.9314134278,1968450.6364109558,343578.1806785687,151284.7527907731,2023468.0102648716,161876.4301888105,138725.8737469567
201681.97979299846,412719.9356869725,502983.6789325567,350334.53068501316,1765389.6540994889,265426.80109454,151284.7527907731,2018099.7264089647,151504.01625811876,138725.8737469567
160927.06357402419,341181.83880088764,328623.0428687417,312948.92411180126,1378702.969299303,204211.2847024527,151284.7527907731,1918011.9539093368,151504.01625811876,138725.8737469567
120902.13687036152,245334.02266929563,328623.0428687417,248433.6249454255,1378702.969299303,196994.93480187154,151284.7527907731,1348207.7544765377,151504.01625811876,138725.8737469567
106124.37474407103,213927.31561257486,328623.0428687417,231417.32946490287,1357493.0244657875,184814.62197322928,144407.31215563396,906705.3250700086,151504.01625811876,138725.8737469567
106124.37474407103,193918.91462641832,328623.0428687417,160957.75746316722,1357493.0244657875,159468.33785673723,133724.31078000672,558437.1596989874,151504.01625811876,138725.8737469567
93607.73193520877,177171.93701681303,274808.0102620902,92103.01326551949,876028.4920124233,159468.33785673723,102039.92765681645,326201.21438415674,151504.01625811876,138725.8737469567
68571.63034255555,174989.59572324448,232545.37508840824,46207.43577955472,876028.4920124233,103994.3472859197,80453.27315826192,301669.47768698307,151504.01625811876,138725.8737469567
38031.904769038956,174989.59572324448,160481.64951305446,46207.43577955472,876028.4920124233,101892.11145230068,70933.84352759586,301669.47768698307,144770.5649769824,138725.8737469567
24400.60011566246,174989.59572324448,107446.37065463304,46207.43577955472,876028.4920124233,87520.56524418328,60557.64292019552,301669.47768698307,119701.12089163146,138725.8737469567
24400.60011566246,174989.59572324448,63840.79617819835,46207.43577955472,865221.956598292,84954.48402041907,55898.810500145744,301669.47768698307,76366.21940556625,138725.8737469567
24400.60011566246,174989.59572324448,62088.10039463654,42236.38461129899,725126.7868914236,80731.5457880721,55898.810500145744,301669.47768698307,63024.40525016797,138725.8737469567
18266.156677479783,174989.59572324448,62088.10039463654,42236.38461129899,577421.423799366,80731.5457880721,52740.87287696074,301669.47768698307,51936.35747773821,138725.8737469567
18266.156677479783,174989.59572324448,62088.10039463654,42236.38461129899,452673.95800717326,80731.5457880721,26555.050584060835,301669.47768698307,50640.0685398135,138725.8737469567
18266.156677479783,105724.30596239101,62088.10039463654,42236.38461129899,382828.7826926474,80731.5457880721,26555.050584060835,301669.47768698307,50640.0685398135,138725.8737469567
18266.156677479783,78841.06577546499,62088.10039463654,42236.38461129899,229685.2468544931,80731.5457880721,19429.14312659168,301669.47768698307,50640.0685398135,138725.8737469567
18266.156677479783,53192.125027363836,62088.10039463654,42236.38461129899,151968.11722055162,79514.33260538676,19429.14312659168,301669.47768698307,50640.0685398135,138725.8737469567
18266.156677479783,42068.74791667376,62088.10039463654,42236.38461129899,135363.4086545835,70253.57081709485,19429.14312659168,301669.47768698307,50640.0685398135,125375.60204496156
18266.156677479783,31474.348864249838,62088.10039463654,42236.38461129899,135363.4086545835,51416.83632847495,19429.14312659168,301669.47768698307,50552.85560588764,111244.89418754875
18266.156677479783,31474.348864249838,62088.10039463654,37990.453334462705,135363.4086545835,37549.83133983411,19429.14312659168,301669.47768698307,48191.220878950866,96240.89731941432
18266.156677479783,31474.348864249838,62088.10039463654,26956.263647252017,135363.4086545835,37549.83133983411,19429.14312659168,301669.47768698307,41485.49886302524,47570.32410730314
18266.156677479783,31474.348864249838,62088.10039463654,26956.263647252017,135363.4086545835,37549.83133983411,19429.14312659168,301669.47768698307,36997.794805921665,21770.02063871307
18266.156677479783,31474.348864249838,62088.10039463654,26956.263647252017,135363.4086545835,37549.83133983411,19429.14312659168,301669.47768698307,36997.794805921665,17600.47441489093
18266.156677479783,31474.348864249838,62088.10039463654,26956.263647252017,135363.4086545835,37549.83133983411,19429.14312659168,301669.47768698307,36997.794805921665,17600.47441489093
18266.156677479783,31474.348864249838,62088.10039463654,26956.263647252017,99580.0706813086,37549.83133983411,19429.14312659168,301669.47768698307,36997.794805921665,17600.47441489093
18266.156677479783,31474.348864249838,62088.10039463654,26956.263647252017,91536.30744522753,37549.83133983411,19429.14312659168,301669.47768698307,36997.794805921665,17600.47441489093
18266.156677479783,31474.348864249838,62088.10039463654,26956.263647252017,87993.43700900469,37549.83133983411,19429.14312659168,278225.40317678737,36997.794805921665,17600.47441489093
18266.156677479783,31474.348864249838,62088.10039463654,26956.263647252017,87993.43700900469,37549.83133983411,19429.14312659168,237419.8571843395,36997.794805921665,17600.47441489093
18266.156677479783,31474.348864249838,62088.10039463654,26956.263647252017,87993.43700900469,37549.83133983411,19429.14312659168,193018.77881779286,36997.794805921665,17600.47441489093
18266.156677479783,31474.348864249838,62088.10039463654,26956.263647252017,87993.43700900469,37549.83133983411,19429.14312659168,149914.01225282147,35179.787722326444,17600.47441489093
18266.156677479783,31474.348864249838,62088.10039463654,26956.263647252017,87993.43700900469,37549.83133983411,19429.14312659168,124841.27065065682,35179.787722326444,17600.47441489093
18266.156677479783,31474.348864249838,62088.10039463654,26956.263647252017,87993.43700900469,30406.41233873998,19429.14312659168,124841.27065065682,35179.787722326444,17600.47441489093
18266.156677479783,31474.348864249838,62088.10039463654,26956.263647252017,87993.43700900469,30406.41233873998,19429.14312659168,109947.4345854147,34833.07763154274,17600.47441489093
18266.156677479783,31474.348864249838,62088.10039463654,26956.263647252017,87993.43700900469,30406.41233873998,19429.14312659168,106561.09649167328,27515.484742131477,17600.47441489093
18266.156677479783,31474.348864249838,62088.10039463654,26725.721596932057,87993.43700900469,30406.41233873998,19429.14312659168,106561.09649167328,21724.33300664764,17600.47441489093
18266.156677479783,31474.348864249838,62088.10039463654,26725.721596932057,87993.43700900469,30406.41233873998,19429.14312659168,106561.09649167328,21724.33300664764,17600.47441489093
18266.156677479783,31474.348864249838,56645.797780224646,25532.992050178604,87993.43700900469,30406.41233873998,19429.14312659168,95684.94001591299,21724.33300664764,17600.47441489093
18266.156677479783,28499.658343362637,39232.40979470854,25406.61324464074,87993.43700900469,30406.41233873998,19429.14312659168,69650.93212517044,17675.239924183104,17600.47441489093
18266.156677479783,24426.3505589349,23686.779658449595,24731.612923678786,87993.43700900469,30406.41233873998,19429.14312659168,65913.09313999387,17152.355138417803,17600.47441489093
18266.156677479783,24426.3505589349,20169.60848945551,23542.490915053266,86621.7655587928,30406.41233873998,19429.14312659168,65913.09313999387,17152.355138417803,17600.47441489093
18266.156677479783,24426.3505589349,17662.422651600034,22141.767389411012,75563.08703287641,30406.41233873998,19429.14312659168,65913.09313999387,17152.355138417803,17600.47441489093
18266.156677479783,24426.3505589349,17662.422651600034,21941.7076909282,68308.45680778752,30406.41233873998,19429.14312659168,65913.09313999387,16435.62922485076,17600.47441489093
18266.156677479783,24426.3505589349,17662.422651600034,21941.7076909282,58149.7377810004,30406.41233873998,19429.14312659168,65913.09313999387,15764.878675728523,17600.47441489093
18266.156677479783,24426.3505589349,17662.422651600034,17220.039179636107,36704.42711258321,30406.41233873998,19429.14312659168,65913.09313999387,14371.91759504713,17600.47441489093
18266.156677479783,24426.3505589349,17662.422651600034,15113.770267198404,33356.98491576744,30406.41233873998,19429.14312659168,65913.09313999387,11730.330888755421,15252.342641996793
18266.156677479783,24426.3505589349,17662.422651600034,13132.82576969414,33356.98491576744,30406.41233873998,19429.14312659168,65913.09313999387,10488.146263937308,15252.342641996793
18266.156677479783,24426.3505589349,17662.422651600034,11861.23418261523,33356.98491576744,30406.41233873998,19429.14312659168,65913.09313999387,9652.817547593613,15252.342641996793
18266.156677479783,24426.3505589349,17662.422651600034,11861.23418261523,33356.98491576744,27126.193554029665,19429.14312659168,65913.09313999387,8524.326988618508,15252.342641996793
18266.156677479783,24426.3505589349,17662.422651600034,11861.23418261523,33356.98491576744,22263.235186933103,19429.14312659168,65913.09313999387,8524.326988618508,15252.342641996793
18266.156677479783,24426.3505589349,17662.422651600034,11861.23418261523,33356.98491576744,20658.890635557087,19429.14312659168,64720.906087966396,8524.326988618508,15252.342641996793
17788.346193550544,24426.3505589349,17662.422651600034,11831.338732366097,33356.98491576744,18888.187576523967,19429.14312659168,64720.906087966396,8524.326988618508,15252.342641996793
14554.359780899174,24426.3505589349,17662.422651600034,10691.870310534141,33356.98491576744,17489.01154530115,19429.14312659168,64720.906087966396,8441.251172916258,15252.342641996793
9424.029457731329,21409.681334327084,17662.422651600034,10025.373256421402,30109.357863373276,15956.753554867762,19429.14312659168,64720.906087966396,8183.840941084497,15252.342641996793
9003.977795711002,20096.930893997735,17662.422651600034,8681.319115252762,25302.785835042534,15390.094000955896,19429.14312659168,64720.906087966396,6599.688189623532,15252.342641996793
8804.01508162738,18280.55399000849,17662.422651600034,7986.7212149017905,20072.079478025462,13477.242130761811,19429.14312659168,64720.906087966396,6013.57139693415,15252.342641996793
8414.621508436663,16089.420504592521,17662.422651600034,7986.7212149017905,19064.636426932084,12503.165015776372,19429.14312659168,64720.906087966396,6013.57139693415,15252.342641996793
8179.458898021996,16089.420504592521,17662.422651600034,7986.7212149017905,18601.43916499695,12002.69756739687,19429.14312659168,58926.650683895765,6013.57139693415,15176.362160058563
8059.14388089431,16089.420504592521,17662.422651600034,7986.7212149017905,17854.64458546763,11035.897793395132,19429.14312659168,48107.08417405152,6013.57139693415,12981.818896107949
8059.14388089431,16089.420504592521,17662.422651600034,7986.7212149017905,17526.898469639244,10669.624109236593,19429.14312659168,46024.43065022293,6013.57139693415,12257.926522289148
8059.14388089431,16089.420504592521,17662.422651600034,7986.7212149017905,17526.898469639244,10368.294376128535,19429.14312659168,42768.77414604201,6013.57139693415,12257.926522289148
8059.14388089431,16089.420504592521,17662.422651600034,7986.7212149017905,17526.898469639244,9988.957505631864,19429.14312659168,28094.63107630943,6013.57139693415,12129.181316596543
8059.14388089431,16089.420504592521,17662.422651600034,7986.7212149017905,16653.744862805128,9988.957505631864,19429.14312659168,18877.18671580512,6013.57139693415,10307.281544996378
8059.14388089431,16089.420504592521,17662.422651600034,7986.7212149017905,16653.744862805128,9988.957505631864,19429.14312659168,14960.32435095599,5685.746349947654,10307.281544996378
7303.792919425406,16089.420504592521,17662.422651600034,7986.7212149017905,16653.744862805128,9988.957505631864,19429.14312659168,13628.193819545844,5685.746349947654,10307.281544996378
6624.651894153785,16089.420504592521,17662.422651600034,7986.7212149017905,16653.744862805128,9988.957505631864,19429.14312659168,12368.311311322796,5685.746349947654,10307.281544996378
